mp_id,club,last_name,dim1,dim2
428,PiS,Witek,1.2236892991095503,-0.580509019674986
429,KO,Witek,-0.9575851348936144,0.022086583590283093
430,Polska2050,Wnuk,-0.7399803851148707,0.06012026053041062
431,KO,Wojciechowska,-0.9653389389708243,-0.02662797569705753
432,PiS,Wojciechowska,1.0729628572481822,-0.20501590749820375
433,PiS,Wojtyszek,1.2452359788149738,-0.09797130188257448
434,KO,Wołoszański,-0.830211622581424,-0.1690311463905485
435,PiS,Woś,1.082933763839241,-0.034186689764723985
436,PiS,Woźniak,1.1011112407319885,-0.43914652933413706
437,PiS,Woźniak,1.1327583384052364,-0.23005597953689458
438,PiS,Wójcik,1.050440160301181,-0.16924720982988975
439,KO,Wróbel,-0.9883734641176543,-0.025462942270951167
440,PiS,Wróblewski,0.9584007800296241,0.30497616196130645
