mp_id,first_name,last_name,club,x_mean,x_sd,x_lo90,x_hi90,rhat
241,Sławomir,Mentzen,Konfederacja,0.35769416980460694,0.0154882082788087,0.33221111105264384,0.3831679310892457,1.004736917451288
16,Konrad,Berkowicz,Konfederacja,0.3617136367153272,0.014312302396827821,0.33836621559586916,0.38510546332398016,1.0034689360179314
422,Ryszard,Wilk,Konfederacja,0.365594304673983,0.01609297951325188,0.3390663935060363,0.3921329702642282,1.0035571831863903
424,Przemysław,Wipler,Konfederacja,0.3745476047141173,0.014753412074170849,0.35043511194208615,0.39890875524714803,1.0077261181668156
80,Bronisław,Foltyn,Konfederacja,0.39346792840018857,0.013753615433677075,0.37104089385686395,0.4161259198852771,1.0051573698864937
285,Bartłomiej,Pejo,Konfederacja,0.3952001550730113,0.013319143558015169,0.37349991735920346,0.4172395227225487,1.0045125521772935
32,Karina,Bosak,Konfederacja,0.40598986830282835,0.014422551561062277,0.3823678032885514,0.42935820892499504,1.0027982748457636
485,Krzysztof,Szymański,Konfederacja,0.4074759466140159,0.014439945501012142,0.38365912218080256,0.43126301283401786,1.002563518460445
490,Michał,Połuboczek,Konfederacja,0.4099135861853608,0.014621378054328692,0.3859771344853185,0.4339418672231488,1.0040876613365197
33,Krzysztof,Bosak,Konfederacja,0.4129466568464284,0.013783816160144947,0.39040485820321297,0.43556103031317445,1.0024945115186519
399,Witold,Tumanowicz,Konfederacja,0.41297588437327365,0.01352780257045637,0.39075317975062696,0.43510955547682495,1.0038244775085226
296,Grzegorz,Płaczek,Konfederacja,0.4138368088271625,0.013562863203766273,0.391530347658155,0.43603452043905216,1.0042576111913524
254,Krzysztof,Mulawa,Konfederacja,0.4138652703597616,0.01351589891640671,0.39167091094846285,0.43605114790587035,1.0071113942808638
412,Michał,Wawer,Konfederacja,0.4164095749835552,0.01319475672167782,0.39457062726719977,0.4380299132618876,1.0027600188012544
397,Krzysztof,Tuduj,Konfederacja,0.42484784891974486,0.014503408468299905,0.40109131142935933,0.44881432969482493,1.002970165343822
340,Włodzimierz,Skalik,Konfederacja_KP,0.4398449115405281,0.013254963202151644,0.41804810409890836,0.46170664814491374,1.0052003005875776
81,Roman,Fritz,Konfederacja_KP,0.4401618406291039,0.013506108683559519,0.4180337418543307,0.4623513243305764,1.005656518899751
443,Andrzej,Zapałowski,Konfederacja,0.4427823763249685,0.013655315244091202,0.4204014148445381,0.4652169297937722,1.0048902071376786
401,Stanisław,Tyszka,Konfederacja,0.44288365760788956,0.0401035433707477,0.37743757375288606,0.5087920014838249,1.0016091112294996
200,Paweł,Kukiz,Demokracja,0.5326548189617343,0.015482263004402261,0.5073375201167935,0.5581521056925711,1.0033532946684356
